2020-12-18 19:09:08,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-18 17:42:59,"b'#OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https://t.co/P2yjxwvBVs\n\n#Election2020 #Trump #Biden #Lockdown #Protests2020 #Riots2020 #Iran #Israel #Russia #Syria #China #Vaccination #WakeUp #TheGreatReset'"
2020-12-18 14:10:00,b'RT @NewsPerpetual: World News Headlines Today - 18 Dec 2020 \xf0\x9f\x8c\x8d China Undersea Cable | Schoolboys Released | Russian Ban\nhttps://t.co/Ju9wSui\xe2\x80\xa6'
2020-12-18 14:03:23,"b""Recently in @IFPRI's #COVID19 blog series:\n\n\xf0\x9f\x93\x88Poverty spikes after second wave in #Myanmar \n\n\xf0\x9f\x93\xb1Crowdsourced #foodinsecurity data from #Nigerian #lockdown\n\n\xf0\x9f\x9b\x92Businesses in #China bounce back after closures\n\n\xf0\x9f\x8d\xb2Food consumption in #Ethiopia remains steady\n\n\xf0\x9f\x93\x9ahttps://t.co/X20m7pxFVN https://t.co/InemJyZKYf"""
2020-12-18 14:01:25,b'World News Headlines Today - 18 Dec 2020 \xf0\x9f\x8c\x8d China Undersea Cable | Schoolboys Released | Russian Ban\nhttps://t.co/Ju9wSuisGh\n#Nigeria #Brazil #Covid #Russia #ban #doping #China #Vaccine #Delhi #Earthquake #Tremors #Taliban #US #Trump #qatar #covid #coronavirus #lockdown'
2020-12-18 12:02:39,b'WORLD NEWS SUMMARY\n\n#WorldNews #latsetnewssummary #Brexit #fire #chicken @VladimirPutinim @vputin.team #Pakistan  #china  #saudiarbia  #loan  #lockdown  #currency  #drop #EveningNews #tapshort https://t.co/tVSf3vuCyj'
2020-12-18 09:47:45,"b""Easing #lockdown too soon is a mistake. #coronavirus started with one or two people in #China and went round the world. If we think we're #safe and go back to normal before there's a vaccine, but there's one or two cases somewhere, it could happen again. https://t.co/JwtjqNhrc0"""
2020-12-18 09:43:01,b'#lockdown #USAexposed #usa  #coronavirus #covid19 Work From #Home again. Few people of #Wuhan #China brought global #pandemic. Now we have millions infected. #THINK #flatcurvechallenge means nothing. You need to eradicate the #virus https://t.co/zdO97wYmh9 https://t.co/sDFic3qCFe'
2020-12-18 09:12:41,b'Nothing happens in #China \n\nhttps://t.co/fvcSFYVV2d\n\n#Corona #Covid19 #pandemics #vaccine #lockdown https://t.co/NASp3ll0oE'
2020-12-18 09:11:47,b'Morning Brief \xe2\x80\x93 GBP Market - SGM-FX Innovative Foreign Exchange Services https://t.co/Rw6eY6qTVw\n#GBP #Market #UK #Brexit #tradedeal #nodeal #shipping #China #Malaysia #Singapore #exports #PPE #Europe #covid19 #economy #staycation #lockdown #MickJagger #rockandroll #RollingStones'
2020-12-18 02:15:46,"b'RT @LeaveEU_Now: @MailOnline Here we go\n\nIts the ""We need to be more authoritarian like #China to be able to deal with #covid19"" line again\xe2\x80\xa6'"
2020-12-18 00:14:11,"b""@JoeBiden The illegal #COVID #lockdown's need to stop. We need work, not stimulus. Stimulus benefits #CCP #China, the #BidenCriminalFamily and mega #corporations."""
2020-12-17 21:41:13,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-17 21:35:49,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-17 20:25:58,"b'#OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https://t.co/P2yjxwvBVs\n\n#Election2020 #Trump #Biden #Lockdown #Protests2020 #Riots2020 #Iran #Israel #Russia #Syria #China #Vaccination #WakeUp #TheGreatReset'"
2020-12-17 16:33:29,"b""The revived, post-pandemic #Wuhan. \nThe city hasn't reported a new locally transmitted case of the disease since May 10, after undergoing one of the strictest lockdowns worldwide.\n#COVID19 #COVID #coronavirus #pandemic #vaccine #REVIVAL #lockdown #China \nhttps://t.co/PzscuMb1Hq"""
2020-12-17 16:27:57,"b'""Never go full retard.""\n2020: ""Keep holding ALL my beers.""\n#JoeBiden #Cuomo #COVID19 #lockdown #Election2020 #Trump2020 #thursdaymorning #China #Russia #vaccination #WakeUp #media \nJoe Biden sick? Govenor Cuomo accused, is he done for?  https://t.co/CKQKueS3P7'"
2020-12-17 14:05:27,"b'My colleague @iDrBilal published interesting research on ""Air Pollution #Scenario over #China during #COVID-19"" (https://t.co/XxmY1VGLxl) check this out! #airpollution #COVID19 #lockdown'"
2020-12-17 13:18:18,"b'@MailOnline Here we go\n\nIts the ""We need to be more authoritarian like #China to be able to deal with #covid19"" line again\n\nNothing coming from China can be trusted yet 1st #lockdown across #UK/western world was justified based on the \'perfect\' #china response\n\nStop pushing this #propaganda https://t.co/jDnekzfx4V'"
2020-12-17 09:35:16,b'World News Headlines Today - 16 Dec 2020 \xf0\x9f\x8c\x8d US Sanctions | Twitter Killer | China Forced Labour\nhttps://t.co/pkzxgou7ms\n#Turkey #USTurkey #India #Kashmir #China #Japan #TwitterKiller #Australia #Israel #Amazon #Honda #Seinfeld #Vaccine #covid #lockdown #drugs #BidenHarris2020'
2020-12-17 03:28:05,"b'#China among top themes in #travel and #tourism sector as recovery beckons, reveals #GlobalData\nhttps://t.co/Z48PosrUZy\n#earningscalltranscripts #Airline #hotel #Lockdown #COVID19 https://t.co/2ccO34Zls9'"
2020-12-17 01:23:00,b'EIA P3 discusses US exports for oil/refined products and what to expect. We also cover oil/products around the world and flow going forward. #OOTT #EFT #China #India #Europe #Asia #oilprice #gasoline #diesel #economy #COVID19 #lockdown #vaccine #stimulus\nhttps://t.co/pt51O4g9MX'
2020-12-16 23:41:51,b'RT @NewsPerpetual: World News Headlines Today - 16 Dec 2020 \xf0\x9f\x8c\x8d US Sanctions | Twitter Killer | China Forced Labour\nhttps://t.co/pkzxgou7ms\n#\xe2\x80\xa6'
2020-12-16 23:07:58,b'BLOG | 2020: THR STORY SO FAR... PART 1-3! \n\n1. https://t.co/LF5fP6iIIv    \n\n2. https://t.co/pTXtoJkdsn   \n\n3. https://t.co/eo0rKiWIs0   \n\n#Blog #COVID19 #Pandemic #China #Expat #Displacement #Family #England #CNY #TeachingEnglish #Lockdown #Life https://t.co/nm03iMBzE6'
2020-12-16 23:05:36,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-16 20:54:00,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-16 20:43:56,"b'#OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https://t.co/P2yjxwvBVs\n\n#Election2020 #Trump #Biden #Lockdown #Protests2020 #Riots2020 #Iran #Israel #Russia #Syria #China #Vaccination #WakeUp #TheGreatReset'"
2020-12-16 17:23:02,b'#lockdown #USAexposed #usa  #coronavirus #covid19 Work From #Home again. Few people of #Wuhan #China brought global #pandemic. Now we have millions infected. #THINK #flatcurvechallenge means nothing. You need to eradicate the #virus https://t.co/zdO97wYmh9 https://t.co/sDFic3qCFe'
2020-12-16 14:44:18,b'https://t.co/v5WPGGOJFk New adventure check it out \xf0\x9f\x98\x83 #Adventure #Exploring #Lockdown #Covid19 #coronavirus #China #Chinese #virus #Diary #Crazy #Wild #Canada #Canadian #YouTube https://t.co/HYIPQGdbcF https://t.co/YFO1m4Lwbj'
2020-12-16 12:57:31,b'World News Headlines Today - 16 Dec 2020 \xf0\x9f\x8c\x8d US Sanctions | Twitter Killer | China Forced Labour\nhttps://t.co/pkzxgou7ms\n#Turkey #USTurkey #India #Kashmir #China #Japan #TwitterKiller #Australia #Israel #Amazon #Honda #Seinfeld #Vaccine #covid #lockdown #drugs #BidenHarris2020'
2020-12-16 10:51:54,"b'get in line here! Nurse Helen Cordova pauses for #photos with her #vaccination record card after receiving the #PfizerBioNTech #COVID19Vaccine at Kaiser Permanente #LosAngeles Medical Center, #UnitedStates ...\n-\n@pfizer @BioNTech_Group #China #Wuhan #Virus #Xmas #lockdown https://t.co/mXd8pXXx6W'"
2020-12-15 22:56:36,b'RT @gauaggbjp: #Germany reports more than 800 deaths due to #COVID19 in a single day. It will go under strict #lockdown from today\n\nReally\xe2\x80\xa6'
2020-12-15 21:51:13,b'@RepMattGaetz @DanCrenshawTX kinda funny that we\xe2\x80\x99re three months away from the #anniversary of the #lockdown for two weeks to #StopTheSpread #FlattenTheCurve #MAGA #Election2020 #China #KobeBryant #fog #COVID19 #SocialDistance #fema https://t.co/D1RTeUCJco'
2020-12-15 21:41:01,b'#Germany reports more than 800 deaths due to #COVID19 in a single day. It will go under strict #lockdown from today\n\nReally #ChinaVirus has wreaked havoc throughout the world &amp; only #China is to be blamed for this misery world over'
2020-12-15 21:03:45,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-15 20:58:10,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-15 20:05:20,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-15 19:57:19,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-15 19:54:54,"b'#OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https://t.co/P2yjxwvBVs\n\n#Election2020 #Trump #Biden #Lockdown #Protests2020 #Riots2020 #Iran #Israel #Russia #Syria #China #Vaccination #WakeUp #TheGreatReset'"
2020-12-15 15:00:06,b'#BLMAntifaTerroristsThugs BURNED LOOTED BRUTALITY BEST PEOPLE DESTROYED #BUSINESSES \nGET OUTTA JAIL FREE CARD\n\nA MAN TRYING TO FEED HIS FAMILY HAD TO DEAL W/ THIS\n#lockdown \nLooking more like the way #China #dictates https://t.co/NtUVHbUMxJ'
2020-12-15 13:06:57,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 13:05:42,b'https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #SiguemeYTeSigo #Christmas #Covid_19 #COVID19 #BookBoost #FarmersProtestHijacked #China #like #likee #BookReview #life #lockdown #lockdownitalia #gifts 1'
2020-12-15 11:37:17,b'RT @LeaveEU_Now: @RealDeniseWelch @RussTballs Apparently in #China they went from People collapsing and dying on street from #covid19  (whe\xe2\x80\xa6'
2020-12-15 11:33:17,b'RT @LeaveEU_Now: @RealDeniseWelch @RussTballs Apparently in #China they went from People collapsing and dying on street from #covid19  (whe\xe2\x80\xa6'
2020-12-15 11:32:11,b'RT @LeaveEU_Now: @RealDeniseWelch @RussTballs Apparently in #China they went from People collapsing and dying on street from #covid19  (whe\xe2\x80\xa6'
2020-12-15 11:07:45,b'@RealDeniseWelch @RussTballs Apparently in #China they went from People collapsing and dying on street from #covid19  (when has this happened anywhere else?) to eradicating it within a few weeks\n\nYeah right!\n\nWas just #propaganda to get western societies following same #lockdown strategy (See Lockstep doc) https://t.co/Qh6tiKQa3I'
2020-12-15 09:34:40,b'#lockdown #CloseSchoolsNOW #bachelorette #COVID19 #China #CCP #coronavirusuk #TrumpIsACompleteFailure #Biden #BidenCheated2020 #BidenCheatedAndGotCaught CHINA BROUGHT UPON THIS DEATH MISERY ON D WORLD EUROPE SUE CHINA @realDonaldTrump https://t.co/jGWQXm3RU7 @JoeBiden'
2020-12-15 09:32:36,b'#lockdown #CloseSchoolsNOW #bachelorette #COVID19 #China #CCP #coronavirusuk #TrumpIsACompleteFailure #Biden #BidenCheated2020 #BidenCheatedAndGotCaught CHINA BROUGHT UPON THIS DEATH MISERY ON D WORLD EUROPE SUE CHINA https://t.co/jGWQXm3RU7'
2020-12-15 07:34:53,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-15 04:18:52,b'RT @pavonvillamayor: No major economy is having a V-shaped #EconomicRecovery from the #Covid shock (except #China). New #lockdown restricti\xe2\x80\xa6'
2020-12-15 01:41:03,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 01:39:19,b'https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #SiguemeYTeSigo #Christmas #Covid_19 #COVID19 #BookBoost #FarmersProtestHijacked #China #like #likee #BookReview #life #lockdown #lockdownitalia #gifts//'
2020-12-15 01:17:32,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 01:16:38,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 01:16:29,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 01:16:15,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 01:15:57,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-15 01:10:37,b'https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #SiguemeYTeSigo #Christmas #Covid_19 #COVID19 #BookBoost #FarmersProtestHijacked #China #like #likee #BookReview #life #lockdown #lockdownitalia #gifts///'
2020-12-15 01:05:03,b'#lockdown #USAexposed #usa  #coronavirus #covid19 Work From #Home again. Few people of #Wuhan #China brought global #pandemic. Now we have millions infected. #THINK #flatcurvechallenge means nothing. You need to eradicate the #virus https://t.co/zdO97wYmh9 https://t.co/sDFic3qCFe'
2020-12-15 00:47:04,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-15 00:03:04,"b'RT @FriarDale: The Night Prayer:\nLighten my darkness, Lord. Let the light of Your presence dispel the shadows of night.\n\n#pray 4 #Ethiopia\xe2\x80\xa6'"
2020-12-14 23:59:54,b'https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles #SiguemeYTeSigo #Christmas #Covid_19 #COVID19 #BookBoost  #FarmersProtestHijacked #China #like #likee #BookReview #life #lockdown #lockdownitalia  #gifts/'
2020-12-14 23:59:21,"b'The Night Prayer:\nLighten my darkness, Lord. Let the light of Your presence dispel the shadows of night.\n\n#pray 4 #Ethiopia #Nigeria #Germany #UK #France #lockdown #NYC #DC #COVID19 #vaccine #USA #homeless #Chattanooga #christians in #China #Sudan #Iran #Iraq \n#Jesus #help #hope https://t.co/ei1TaHZs3T'"
2020-12-14 23:22:33,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #\xe2\x80\xa6'
2020-12-14 23:21:58,b'https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia #Trump2020 #BrexitShambles #SiguemeYTeSigo #Christmas #Covid_19 #COVID19 #BookBoost #FarmersProtestHijacked #China #like #likee #BookReview #life #lockdown #lockdownitalia #gifts .['
2020-12-14 23:17:28,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles\xe2\x80\xa6'
2020-12-14 23:16:22,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles\xe2\x80\xa6'
2020-12-14 23:16:17,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles\xe2\x80\xa6'
2020-12-14 23:16:10,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles\xe2\x80\xa6'
2020-12-14 23:15:40,b'RT @sam_oputa: https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles\xe2\x80\xa6'
2020-12-14 23:10:19,b'https://t.co/yywo4qMZop \xe2\x80\xa6 \xe2\x80\xa6 #link to my #books #mondayreport #SNL #model #Biden #lockdownitalia  #Trump2020 #BrexitShambles #SiguemeYTeSigo #Christmas #Covid_19 #COVID19 #BookBoost  #FarmersProtestHijacked #China #like #likee #BookReview #life #lockdown #lockdownitalia  #gifts'
2020-12-14 22:08:28,"b'RT @jim_yackel: #OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https:/\xe2\x80\xa6'"
2020-12-14 22:04:26,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 21:56:04,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 21:53:04,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 21:52:28,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 21:50:00,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 20:44:56,b'The best SEO audit to find and fix the issues https://t.co/e1Y9wcbN0K \n Get your website optimized now\n#Covid_19 #cyrilramaphosa #China #CallofDuty #CBD #cduvorsitz #CNN #Cricket #dicbar #EclipseSolar2020 #farmersrprotest #googledown #Hercai #KimSeonHo #lockdown #O2Lisback #Qatar'
2020-12-14 20:19:38,"b'#OSINT, #RUMINT, and #Breaking News through Independent and Alternative Reporters.  Follow my ""Storm Warning"" list: https://t.co/P2yjxwvBVs\n\n#Election2020 #Trump #Biden #Lockdown #Protests2020 #Riots2020 #Iran #Israel #Russia #Syria #China #Vaccination #WakeUp #TheGreatReset'"
2020-12-14 18:07:08,b'RT @Lauren41169678: Good point!! #China #lockdown #COVID19 #Covid_19 #COVID #BidenCheated2020 #BidenHarris2020'
2020-12-14 18:00:36,b'RT @Lauren41169678: Good point!! #China #lockdown #COVID19 #Covid_19 #COVID #BidenCheated2020 #BidenHarris2020'
2020-12-14 17:52:36,b'Good point!! #China #lockdown #COVID19 #Covid_19 #COVID #BidenCheated2020 #BidenHarris2020 https://t.co/DADmA2Huqp'
2020-12-14 17:06:11,b'RT @ntqrt: STARK CONTRAST: #china saw #covid19 as serious VIRUS-&gt; took extreme measures to stamp out both mild &amp; severe cases. The West etc\xe2\x80\xa6'
2020-12-14 16:39:04,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 16:25:04,"b""RT @EpochTimesChina: New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about stri\xe2\x80\xa6"""
2020-12-14 16:20:01,"b""New #CCPVirus outbreaks were reported in #China's #Heilongjiang and #Sichuan provinces as locals complained about strict #Lockdown policies.\n\nMeanwhile, the #Xinjiang region announced new asymptomatic carriers and #Hainan quarantined at least 43 people. https://t.co/wGTehMh8q7"""
2020-12-14 16:18:34,"b'Serious question. Why is no one blaming #China for this virus &amp; all of the deaths, disruption &amp; economic destruction? No western leader apart from #Trump has had the balls to put the blame where it belongs. #ChineseVirus #COVID19 #lockdown'"
2020-12-14 16:15:27,"b'CORRECTION: \n\n# ""ChineseVirus"" is racist but \n\xe2\x9e\xa1\xef\xb8\x8f #ChinaVirus puts blame directly on #China\'s regime for collusion with #USA\'s deep state &amp; Anthony #Fauci for developing #coronavirus in Wuhan &amp; disinfo such as the ""asymptomatic carrier"" myth which has led to #lockdown &amp; DEATH.'"
